X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
149.0,5.75,-50.0,149.0,6.0,0.0,6.09,0.0953,327.0,14.1,0.00117,74.5,0.1,56.3,74.5,0.0,0.0,-4.82,0.0708,326.0,5.25,1.1e-05,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-81.4,53.3,-21.3,-81.0,53.3,9.54e-07,19.0,0.757,322.0,120.0,0.145,12.0,1.0,2.0,6.0,Prep
150.0,5.9,-87.5,150.0,6.0,0.0,4.41,0.0686,327.0,13.5,0.000791,74.5,0.125,68.7,74.5,0.0,0.0,-4.04,0.0711,326.0,5.54,0.0,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-76.1,53.3,-7.25,-75.7,53.3,-9.54e-07,22.4,0.968,320.0,113.0,0.187,12.0,1.0,61.0,6.0,Prep
151.0,6.03,-25.0,151.0,6.0,0.0,4.42,0.0714,327.0,12.8,0.000886,74.5,0.15,75.0,74.5,0.0,0.0,-4.04,0.0691,326.0,5.91,-2.16e-05,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-70.8,53.5,57.5,-70.3,53.3,0.0,19.0,0.774,320.0,116.0,0.147,12.0,1.0,61.0,6.0,Prep
151.0,6.0,12.5,151.0,6.0,0.0,6.18,0.0919,327.0,12.1,0.00116,74.5,0.15,75.0,74.5,0.0,0.0,-4.51,0.0721,325.0,5.41,1.1e-05,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-65.4,53.3,-29.8,-65.0,53.3,0.0,21.7,0.844,321.0,121.0,0.162,12.0,1.0,61.0,6.0,Prep
152.0,5.8,-43.8,152.0,6.0,0.0,4.69,0.088,327.0,14.4,0.00108,74.5,0.125,62.5,74.5,0.0,0.0,-4.18,0.0697,325.0,5.48,-1.09e-05,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-60.1,53.4,52.8,-59.7,53.3,0.0,20.1,0.93,319.0,113.0,0.178,12.0,1.0,61.0,6.0,Prep
152.0,5.9,-87.5,152.0,6.0,0.0,4.97,0.0743,327.0,14.1,0.000876,74.5,0.125,68.7,74.5,0.0,0.0,-4.37,0.069,325.0,4.99,-1.06e-05,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-54.8,53.3,-6.56,-54.3,53.3,9.54e-07,18.8,0.88,320.0,118.0,0.17,12.0,1.0,61.0,6.0,Prep
153.0,6.18,18.8,153.0,6.0,0.0,4.3,0.0735,327.0,13.4,0.000969,74.5,0.125,62.5,74.5,0.0,0.0,-4.37,0.0715,326.0,5.61,3.33e-05,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-49.4,53.3,-63.1,-49.0,53.3,-9.54e-07,18.7,0.896,321.0,118.0,0.173,12.0,1.0,61.0,6.0,Prep
154.0,6.03,18.8,154.0,6.0,0.0,4.8,0.0919,327.0,13.4,0.00122,74.5,0.15,68.7,74.5,0.0,0.0,-4.34,0.07,326.0,4.88,0.0,28.7,0.0,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-44.1,53.4,77.8,-43.7,53.3,0.0,18.4,0.903,318.0,119.0,0.173,12.0,1.0,61.0,6.0,Prep
154.0,5.72,-37.5,154.0,6.0,0.0,6.3,0.105,327.0,14.1,0.00128,74.5,0.15,75.0,74.5,0.0,0.0,-4.51,0.0705,326.0,5.07,1.11e-05,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-38.8,53.3,-25.0,-38.3,53.3,0.0,22.3,0.952,320.0,119.0,0.184,12.0,1.0,61.0,6.0,Prep
155.0,5.85,-62.5,155.0,6.0,0.0,5.93,0.0903,327.0,12.9,0.00109,74.5,0.1,50.0,74.5,0.0,0.0,-4.51,0.0731,326.0,4.91,3.24e-05,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-33.4,53.4,-0.188,-33.0,53.3,0.0,19.1,0.798,321.0,116.0,0.154,12.0,1.0,61.0,6.0,Prep
152.0,6.13,43.8,152.0,6.0,0.0,4.83,0.0936,327.0,12.6,0.00121,105.0,0.0,0.0,105.0,0.0,0.0,0.415,0.017,326.0,0.755,-1.54e-06,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1380.0,53.4,45.5,-1380.0,53.3,0.0,19.0,0.761,323.0,115.0,0.144,12.0,1.0,2.0,6.0,Prep
152.0,5.95,31.3,152.0,6.0,0.0,6.63,0.109,327.0,13.2,0.0014,105.0,0.0,6.25,105.0,0.0,0.0,0.712,0.0181,326.0,0.871,2.51e-06,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1370.0,53.3,12.6,-1370.0,53.3,0.0,25.2,1.01,322.0,117.0,0.195,12.0,1.0,29.0,6.0,Prep
153.0,5.93,-25.0,153.0,6.0,0.0,5.76,0.0994,327.0,14.1,0.00122,105.0,0.0,-6.25,105.0,0.0,0.0,0.503,0.0137,326.0,1.61,0.0,29.7,0.025,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1370.0,53.4,18.4,-1370.0,53.3,0.0,16.3,0.875,323.0,115.0,0.169,12.0,1.0,29.0,6.0,Prep
153.0,6.0,-18.8,153.0,6.0,0.0,5.27,0.0934,327.0,12.4,0.00112,105.0,0.0,0.0,105.0,0.0,0.0,1.01,0.0185,326.0,1.23,1.59e-06,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1360.0,53.3,-19.1,-1360.0,53.3,9.54e-07,21.5,0.767,323.0,117.0,0.147,12.0,1.0,29.0,6.0,Prep
154.0,6.3,81.2,154.0,6.0,0.0,3.09,0.0822,327.0,12.7,0.00106,105.0,0.0,0.0,105.0,0.0,0.0,1.05,0.0201,326.0,1.68,-1.5e-06,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1360.0,53.3,-2.06,-1360.0,53.3,-9.54e-07,20.3,0.973,322.0,116.0,0.188,12.0,1.0,29.0,6.0,Prep
155.0,5.95,25.0,155.0,6.0,0.0,7.82,0.12,327.0,13.0,0.00149,105.0,0.0,-6.25,105.0,0.0,0.0,0.755,0.0265,326.0,1.15,9.43e-07,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1350.0,53.4,53.9,-1350.0,53.3,0.0,17.6,0.783,323.0,118.0,0.149,12.0,1.0,29.0,6.0,Prep
155.0,5.9,-6.25,155.0,6.0,0.0,6.49,0.106,327.0,13.6,0.00134,105.0,0.0,0.0,105.0,0.0,0.0,0.119,0.022,326.0,0.851,0.0,29.7,0.0,-6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1350.0,53.3,-36.5,-1350.0,53.3,0.0,24.4,0.845,323.0,118.0,0.161,12.0,1.0,29.0,6.0,Prep
156.0,6.18,18.8,156.0,6.0,0.0,4.11,0.0842,327.0,13.5,0.00105,105.0,0.0,0.0,105.0,0.0,0.0,0.547,0.0158,326.0,1.96,1.37e-06,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1340.0,53.4,63.7,-1340.0,53.3,0.0,18.9,0.908,323.0,115.0,0.174,12.0,1.0,29.0,6.0,Prep
156.0,6.22,43.8,156.0,6.0,0.0,2.15,0.0726,327.0,15.0,0.000855,105.0,0.0,-6.25,105.0,0.0,0.0,0.503,0.0276,326.0,1.86,1.9e-06,29.7,-0.025,-6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1330.0,53.3,-6.31,-1330.0,53.3,9.54e-07,18.6,0.857,323.0,117.0,0.165,12.0,1.0,29.0,6.0,Prep
157.0,5.97,62.5,157.0,6.0,0.0,6.57,0.105,327.0,13.4,0.00134,105.0,-0.025,-6.25,105.0,0.0,0.0,-0.902,0.0207,326.0,2.05,1.62e-06,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1330.0,53.3,-53.5,-1330.0,53.3,-9.54e-07,21.0,0.879,323.0,115.0,0.169,12.0,1.0,29.0,6.0,Prep
198.0,0.05,25.0,198.0,0.0,0.0,-4.77,0.0279,330.0,7.11,-1.99e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,0.0613,0.0225,328.0,2.45,2.48e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-0.00175,-0.438,2150.0,0.0,0.0,0.243,2.71e-19,330.0,0.0,-1.16e-06,12.0,1.0,2.0,50.0,Prep
198.0,-0.05,-12.5,198.0,0.0,0.0,-1.1,0.0204,330.0,2.04,1.63e-06,158.0,0.05,18.8,158.0,0.0,0.0,0.536,0.02,328.0,0.13,-2.32e-08,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-0.001,-0.5,2150.0,0.0,0.0,0.294,2.71e-19,330.0,0.0,1.18e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,6.25,198.0,0.0,0.0,0.659,0.0173,330.0,2.23,-1.21e-07,158.0,-0.025,-12.5,158.0,0.0,0.0,0.7,0.0175,329.0,1.51,-7.52e-07,119.0,0.025,12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.00325,1.56,2150.0,0.0,0.0,0.012,2.71e-19,330.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,-0.05,-12.5,198.0,0.0,0.0,-0.3,0.0183,330.0,0.892,-6.49e-07,158.0,0.025,6.25,158.0,0.0,0.0,-0.898,0.0223,328.0,2.06,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.001,0.5,2150.0,0.0,0.0,0.346,2.71e-19,330.0,0.0,2.23e-06,12.0,1.0,0.0,50.0,Prep
198.0,-0.025,-6.25,198.0,0.0,0.0,-1.1,0.0196,330.0,1.51,-1.12e-06,158.0,0.025,12.5,158.0,0.0,0.0,0.216,0.0225,328.0,1.02,-7.59e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.25,2150.0,0.0,0.0,0.0637,2.71e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,-0.05,-18.8,198.0,0.0,0.0,-0.618,0.0194,330.0,1.74,3.63e-07,158.0,0.025,6.25,158.0,0.0,0.0,-0.42,0.0213,328.0,1.52,-5.84e-08,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.002,0.75,2150.0,0.0,0.0,0.295,2.71e-19,330.0,0.0,9.14e-07,12.0,1.0,0.0,50.0,Prep
198.0,-0.025,-6.25,198.0,0.0,0.0,1.3,0.0174,330.0,1.94,-6.44e-07,158.0,0.05,25.0,158.0,0.0,0.0,0.0575,0.0177,328.0,0.354,-2.24e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.001,0.0625,2150.0,0.0,0.0,0.45,2.71e-19,330.0,0.0,1.23e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,1.3,0.0227,330.0,2.12,0.0,158.0,0.05,18.8,158.0,0.0,0.0,0.0609,0.0163,329.0,1.02,2.78e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.00175,0.875,2150.0,0.0,0.0,-0.0915,2.71e-19,330.0,0.0,1.55e-06,12.0,1.0,0.0,50.0,Prep
198.0,-0.025,-18.8,198.0,0.0,0.0,-1.1,0.0179,330.0,1.9,1.12e-06,158.0,0.025,12.5,158.0,0.0,0.0,1.17,0.0157,328.0,0.605,-5.36e-08,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.001,0.25,2150.0,0.0,0.0,0.346,2.71e-19,330.0,0.0,1.28e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,-12.5,198.0,0.0,0.0,0.659,0.0221,330.0,0.932,-2.3e-06,158.0,0.025,6.25,158.0,0.0,0.0,0.061,0.0159,328.0,1.33,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.25,2150.0,0.0,0.0,0.191,2.71e-19,330.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.025,6.25,198.0,0.0,0.0,-0.779,0.0218,330.0,1.78,-1.26e-06,158.0,0.025,6.25,158.0,0.0,0.0,0.377,0.017,329.0,0.256,0.0,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-0.00125,-1.06,2150.0,0.0,0.0,-4.82,2.71e-19,330.0,0.0,-1.8e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,6.25,198.0,0.0,0.0,-0.301,0.0189,330.0,0.18,0.0,158.0,0.025,18.8,158.0,0.0,0.0,2.29,0.0273,328.0,2.99,-3.82e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,2150.0,0.0,0.0,0.012,2.71e-19,330.0,0.0,0.0,12.0,1.0,2.0,50.0,Prep
198.0,0.0,-12.5,198.0,0.0,0.0,-0.14,0.0178,330.0,1.28,-1.21e-06,158.0,0.075,31.3,158.0,0.0,0.0,0.535,0.021,329.0,0.883,-1.3e-08,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.00075,0.188,2150.0,0.0,0.0,0.0637,2.71e-19,330.0,0.0,-4.54e-07,12.0,1.0,0.0,50.0,Prep
198.0,-0.05,-18.8,198.0,0.0,0.0,-0.139,0.0209,330.0,1.21,2.2e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,1.97,0.0262,328.0,0.549,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-0.00175,-0.625,2150.0,0.0,0.0,0.294,2.71e-19,330.0,0.0,-2.68e-07,12.0,1.0,0.0,50.0,Prep
198.0,0.025,0.0,198.0,0.0,0.0,0.659,0.019,330.0,1.8,1.28e-06,158.0,0.025,12.5,158.0,0.0,0.0,0.377,0.016,328.0,0.286,-4.78e-08,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-0.00075,-0.375,2150.0,0.0,0.0,0.577,2.71e-19,330.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-0.459,0.0268,330.0,1.41,0.0,158.0,0.025,12.5,158.0,0.0,0.0,-0.417,0.0212,329.0,1.69,0.0,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.001,0.0625,2150.0,0.0,0.0,-0.0398,2.71e-19,330.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.025,6.25,198.0,0.0,0.0,0.979,0.0204,330.0,2.73,4.33e-07,158.0,-0.025,-25.0,158.0,0.0,0.0,-1.06,0.0209,329.0,3.84,-1.53e-06,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.001,0.5,2150.0,0.0,0.0,0.346,2.71e-19,330.0,0.0,1.75e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-1.42,0.0221,330.0,1.83,0.0,158.0,0.025,6.25,158.0,0.0,0.0,0.219,0.013,328.0,0.575,-8.62e-08,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-0.00225,-1.31,2150.0,0.0,0.0,0.012,2.71e-19,330.0,0.0,-1.41e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.025,0.0,198.0,0.0,0.0,-1.74,0.0202,330.0,2.54,-1.92e-06,158.0,0.025,12.5,158.0,0.0,0.0,0.377,0.0192,328.0,0.161,1.24e-06,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-0.00175,-0.687,2150.0,0.0,0.0,0.629,2.71e-19,330.0,0.0,-1.42e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,6.25,198.0,0.0,0.0,-1.1,0.0206,330.0,2.11,-8.69e-07,158.0,-0.025,-12.5,158.0,0.0,0.0,0.219,0.0179,329.0,1.93,-7.25e-07,119.0,0.025,12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.00075,0.375,2150.0,0.0,0.0,0.0637,2.71e-19,330.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,0.499,0.0195,330.0,1.47,0.0,158.0,0.05,18.8,158.0,0.0,0.0,-0.898,0.0169,328.0,1.77,0.0,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,2150.0,0.0,0.0,0.0637,2.71e-19,330.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
142.0,4.7,56.3,142.0,4.61,8.83,4.61,0.0899,327.0,11.5,0.00084,105.0,4.2,18.8,105.0,3.83,-10.5,2.54,0.0607,326.0,8.6,0.000486,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,404.0,53.3,0.75,404.0,53.3,-9.54e-07,20.3,0.947,323.0,115.0,0.183,12.0,1.0,2.0,6.0,Prep
143.0,5.3,43.8,143.0,5.36,6.21,5.72,0.103,327.0,13.1,0.00113,105.0,2.65,-6.25,105.0,2.69,-12.3,2.31,0.0498,325.0,7.13,0.000266,28.7,0.0,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,409.0,53.5,57.3,410.0,53.3,0.0,17.4,0.776,324.0,117.0,0.147,12.0,1.0,70.0,6.0,Prep
143.0,5.95,50.0,143.0,5.83,3.26,4.82,0.091,327.0,12.9,0.0011,105.0,1.45,6.25,105.0,1.4,-13.4,5.36,0.102,326.0,7.68,0.000312,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,415.0,53.3,-41.8,415.0,53.3,0.0,26.2,0.846,324.0,116.0,0.161,12.0,1.0,70.0,6.0,Prep
144.0,6.0,50.0,144.0,5.31,-172.0,5.91,0.114,327.0,14.5,0.00145,105.0,0.175,18.8,105.0,0.0351,-14.1,2.74,0.0427,326.0,1.44,5.89e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,420.0,53.4,51.3,420.0,53.3,0.0,18.8,0.927,324.0,116.0,0.178,12.0,1.0,70.0,6.0,Prep
145.0,5.9,12.5,145.0,6.0,0.0,6.58,0.118,327.0,14.8,0.00147,105.0,0.025,6.25,105.0,0.0,0.0,0.119,0.0181,326.0,1.03,0.0,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,425.0,53.3,-3.69,426.0,53.3,9.54e-07,18.9,0.841,324.0,117.0,0.162,12.0,1.0,70.0,6.0,Prep
145.0,5.97,25.0,145.0,6.0,0.0,7.52,0.137,327.0,15.0,0.00179,105.0,0.0,0.0,105.0,0.0,0.0,-0.473,0.0199,326.0,1.24,0.0,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,431.0,53.3,-67.5,431.0,53.3,-9.54e-07,22.3,0.871,324.0,114.0,0.167,12.0,1.0,70.0,6.0,Prep
146.0,6.03,-25.0,146.0,6.0,0.0,6.04,0.0932,327.0,12.9,0.00116,105.0,0.0,0.0,105.0,0.0,0.0,0.459,0.0187,326.0,1.16,-9.94e-07,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,436.0,53.4,57.8,436.0,53.3,0.0,20.5,0.931,324.0,118.0,0.178,12.0,1.0,70.0,6.0,Prep
146.0,6.07,62.5,146.0,6.0,0.0,5.19,0.1,327.0,14.1,0.00126,105.0,0.0,0.0,105.0,0.0,0.0,1.01,0.0175,326.0,1.74,0.0,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,441.0,53.3,-23.4,442.0,53.3,0.0,24.4,0.935,324.0,117.0,0.181,12.0,1.0,70.0,6.0,Prep
147.0,5.95,56.3,147.0,6.0,0.0,5.91,0.101,327.0,13.7,0.00124,105.0,0.0,0.0,105.0,0.0,0.0,0.251,0.0236,326.0,1.98,-1.25e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,447.0,53.3,-4.31,447.0,53.3,0.0,20.6,0.796,324.0,116.0,0.153,12.0,1.0,70.0,6.0,Prep
148.0,5.82,-6.25,148.0,6.0,0.0,4.94,0.0876,327.0,15.0,0.00109,105.0,0.0,6.25,105.0,0.0,0.0,0.547,0.0173,326.0,2.12,2.25e-06,28.7,0.0,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,452.0,53.4,50.1,452.0,53.3,9.54e-07,21.1,0.869,324.0,118.0,0.166,12.0,1.0,70.0,6.0,Prep
148.0,-5.97,50.0,148.0,-6.0,0.0,-4.43,0.0727,327.0,13.3,0.000875,72.4,0.025,6.25,72.4,0.0,0.0,-1.77,0.0364,326.0,2.36,0.0,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,53.3,-24.4,1320.0,53.3,0.0,19.5,0.945,320.0,117.0,0.182,12.0,1.0,2.0,6.0,Prep
