X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
198.0,0.0,0.0,198.0,0.0,0.0,-2.38,0.0208,327.0,3.01,0.0,158.0,0.0,-6.25,158.0,0.0,0.0,-0.327,0.0206,326.0,2.65,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1510.0,0.002,0.5,-1510.0,0.0,0.0,-0.4,2.76e-19,328.0,0.0,7.1e-07,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,-0.025,-12.5,198.0,0.0,0.0,-0.62,0.0206,327.0,0.128,0.0,158.0,0.0,6.25,158.0,0.0,0.0,-0.0995,0.0177,326.0,0.843,5.48e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.001,-0.25,-1220.0,0.0,0.0,-0.705,2.77e-19,327.0,0.0,4.12e-06,12.0,1.0,2.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-1.1,0.019,328.0,1.04,0.0,158.0,0.025,12.5,158.0,0.0,0.0,-0.9,0.0272,326.0,2.45,1.82e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.002,0.75,-1220.0,0.0,0.0,-0.705,2.77e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.3,0.0469,328.0,1.45,-1.4e-06,158.0,0.0,6.25,158.0,0.0,0.0,-0.58,0.0236,326.0,2.37,3.3e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.001,0.25,-1220.0,0.0,0.0,0.264,2.77e-19,327.0,0.0,1.09e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-1.9,0.0293,328.0,1.77,0.0,158.0,0.025,18.8,158.0,0.0,0.0,-0.0999,0.0197,326.0,1.02,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.0,-1220.0,0.0,0.0,-0.518,2.77e-19,327.0,0.0,3.96e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-1.1,0.0198,327.0,1.26,0.0,158.0,0.025,12.5,158.0,0.0,0.0,1.5,0.0249,326.0,1.5,3.11e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,-0.25,-1220.0,0.0,0.0,-0.705,2.77e-19,327.0,0.0,-4.91e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.18,0.0302,327.0,0.989,-2.42e-06,158.0,0.0,6.25,158.0,0.0,0.0,-0.58,0.0251,326.0,2.47,9.87e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.001,-0.5,-1220.0,0.0,0.0,-0.705,2.77e-19,327.0,0.0,-3.2e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,6.25,198.0,0.0,0.0,-0.619,0.0229,327.0,0.885,4.68e-06,158.0,0.0,0.0,158.0,0.0,0.0,-1.22,0.0207,326.0,2.71,1.84e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,-0.25,-1220.0,0.0,0.0,-0.518,2.77e-19,327.0,0.0,3.24e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,-0.025,-6.25,198.0,0.0,0.0,-1.74,0.0205,328.0,2.23,3.35e-06,158.0,0.025,18.8,158.0,0.0,0.0,0.699,0.0179,326.0,0.561,5.53e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.002,-0.75,-1220.0,0.0,0.0,-0.705,2.77e-19,327.0,0.0,-2.74e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.46,0.0195,328.0,0.366,-1.46e-06,158.0,0.0,6.25,158.0,0.0,0.0,-0.0994,0.0157,326.0,0.914,3.13e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.002,0.75,-1220.0,0.0,0.0,0.264,2.77e-19,327.0,0.0,-1.08e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.18,0.0223,328.0,1.45,-1.33e-06,158.0,0.0,6.25,158.0,0.0,0.0,-0.0999,0.0222,326.0,0.755,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,-0.25,-1220.0,0.0,0.0,-3.91,2.77e-19,327.0,0.0,4.67e-06,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,0.0,6.25,152.0,0.0,0.0,-0.634,0.0364,327.0,1.44,0.0,105.0,0.025,18.8,105.0,0.0,0.0,-0.934,0.0197,326.0,2.75,0.0,29.5,0.0,-6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-1250.0,37.9,-58.3,-1250.0,0.0,0.0,-0.324,2.77e-19,327.0,0.0,0.00144,12.0,1.0,2.0,50.0,Layer 1 Up
152.0,-0.025,-12.5,152.0,0.0,0.0,-1.76,0.0217,327.0,3.27,-8.75e-07,105.0,0.025,12.5,105.0,0.0,0.0,-0.298,0.0154,326.0,3.81,0.0,29.5,-0.025,-12.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-1240.0,34.6,-48.0,-1240.0,0.0,0.0,-0.304,2.77e-19,327.0,0.0,0.000184,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,-0.025,-6.25,152.0,0.0,0.0,-0.0222,0.0206,327.0,1.53,1.27e-06,105.0,0.05,18.8,105.0,0.0,0.0,-0.934,0.0225,326.0,2.31,-1.18e-05,29.5,-0.025,-12.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-1240.0,31.0,-9.12,-1240.0,0.0,0.0,0.32,2.77e-19,327.0,0.0,-0.00156,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,0.0,0.0,152.0,0.0,0.0,0.79,0.0254,327.0,0.931,-1.09e-06,105.0,0.025,18.8,105.0,0.0,0.0,-1.19,0.0266,326.0,2.96,-1.94e-06,29.5,-0.025,-12.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-1240.0,27.6,-3.13,-1240.0,0.0,0.0,0.0942,2.77e-19,327.0,0.0,-0.000889,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,0.0,0.0,152.0,0.0,0.0,0.225,0.02,327.0,0.178,1.14e-06,105.0,0.025,12.5,105.0,0.0,0.0,-0.802,0.0271,326.0,3.61,-2.1e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-1230.0,24.3,-50.4,-1230.0,0.0,0.0,0.0744,2.77e-19,327.0,0.0,-0.000575,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,0.0,-6.25,152.0,0.0,0.0,1.11,0.0201,327.0,2.37,-9.15e-07,105.0,0.0,6.25,105.0,0.0,0.0,-0.637,0.0198,326.0,2.8,-1.78e-06,29.5,-0.025,-12.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-1230.0,21.1,-25.0,-1230.0,0.0,0.0,0.56,2.77e-19,327.0,0.0,-0.000675,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,0.0,6.25,152.0,0.0,0.0,-0.0455,0.0208,327.0,1.03,0.0,105.0,0.025,12.5,105.0,0.0,0.0,-1.23,0.0183,326.0,2.35,0.0,29.5,6.55,1270.0,29.6,14.0,1000.0,0.0,0.0,0.0,0.0,-1230.0,17.9,-66.5,-1230.0,0.0,0.0,-0.0509,2.77e-19,327.0,0.0,-0.00112,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,-0.025,-6.25,152.0,0.0,0.0,0.249,0.0281,327.0,1.2,0.0,105.0,0.025,12.5,105.0,0.0,0.0,-1.14,0.0191,325.0,2.88,-3.52e-06,33.7,50.0,-12.5,34.0,50.0,0.0,0.0,0.0,0.0,0.0,-1230.0,14.7,-35.0,-1230.0,0.0,0.0,0.381,2.77e-19,327.0,0.0,0.000969,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,0.0,6.25,152.0,0.0,0.0,-2.66,0.0352,327.0,5.68,0.0,105.0,0.025,12.5,105.0,0.0,0.0,-1.32,0.0203,326.0,2.17,-2.12e-06,38.7,50.0,37.5,39.0,50.0,0.0,0.0,0.0,0.0,0.0,-1230.0,11.8,-5.5,-1230.0,0.0,0.0,-0.466,2.77e-19,327.0,0.0,-0.000602,12.0,1.0,0.0,50.0,Layer 1 Up
152.0,0.0,0.0,152.0,0.0,0.0,-1.8,0.022,327.0,3.98,-9.16e-07,105.0,0.025,12.5,105.0,0.0,0.0,-0.637,0.02,326.0,3.11,0.0,43.6,49.9,0.0,44.0,50.0,0.0,0.0,0.0,0.0,0.0,-1230.0,8.71,-62.6,-1230.0,0.0,0.0,-0.438,2.77e-19,326.0,0.0,-0.000414,12.0,1.0,0.0,50.0,Layer 1 Up
